timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659948871199,50929,HTTP Request,200,OK,Practice 1-65,text,true,,182176,112,86,86,https://itc.edu.kh/,50645,0,4998
1659948871257,51196,HTTP Request,200,OK,Practice 1-71,text,true,,182176,112,85,85,https://itc.edu.kh/,51173,0,5024
1659948871186,51269,HTTP Request,200,OK,Practice 1-63,text,true,,182176,112,84,84,https://itc.edu.kh/,51244,0,4998
1659948871245,51357,HTTP Request,200,OK,Practice 1-70,text,true,,182176,112,83,83,https://itc.edu.kh/,51093,0,4939
1659948870989,51691,HTTP Request,200,OK,Practice 1-35,text,true,,182176,112,82,82,https://itc.edu.kh/,51628,0,5258
1659948871278,51408,HTTP Request,200,OK,Practice 1-74,text,true,,182176,112,81,81,https://itc.edu.kh/,51363,0,5301
1659948871269,51417,HTTP Request,200,OK,Practice 1-73,text,true,,182176,112,81,81,https://itc.edu.kh/,51378,0,5080
1659948870975,51750,HTTP Request,200,OK,Practice 1-33,text,true,,182176,112,79,79,https://itc.edu.kh/,51711,0,5462
1659948871261,51476,HTTP Request,200,OK,Practice 1-72,text,true,,182176,112,78,78,https://itc.edu.kh/,51455,0,5087
1659948871197,51561,HTTP Request,200,OK,Practice 1-64,text,true,,182176,112,77,77,https://itc.edu.kh/,51527,0,4985
1659948871283,51497,HTTP Request,200,OK,Practice 1-76,text,true,,182176,112,76,76,https://itc.edu.kh/,51469,0,5298
1659948870927,51907,HTTP Request,200,OK,Practice 1-26,text,true,,182176,112,75,75,https://itc.edu.kh/,51851,0,4411
1659948871277,51575,HTTP Request,200,OK,Practice 1-75,text,true,,182176,112,74,74,https://itc.edu.kh/,51550,0,5202
1659948871289,51824,HTTP Request,200,OK,Practice 1-77,text,true,,182176,112,73,73,https://itc.edu.kh/,51777,0,5295
1659948871297,51892,HTTP Request,200,OK,Practice 1-78,text,true,,182176,112,72,72,https://itc.edu.kh/,51857,0,5352
1659948871032,52873,HTTP Request,200,OK,Practice 1-41,text,true,,182176,112,71,71,https://itc.edu.kh/,52830,0,6767
1659948871334,52578,HTTP Request,200,OK,Practice 1-83,text,true,,182176,112,70,70,https://itc.edu.kh/,52530,0,6463
1659948871334,52580,HTTP Request,200,OK,Practice 1-84,text,true,,182176,112,70,70,https://itc.edu.kh/,52530,0,6466
1659948871301,52615,HTTP Request,200,OK,Practice 1-79,text,true,,182176,112,68,68,https://itc.edu.kh/,52563,0,6499
1659948871388,52528,HTTP Request,200,OK,Practice 1-92,text,true,,182176,112,68,68,https://itc.edu.kh/,52476,0,6666
1659948871314,52603,HTTP Request,200,OK,Practice 1-81,text,true,,182176,112,67,66,https://itc.edu.kh/,52548,0,6483
1659948871367,52601,HTTP Request,200,OK,Practice 1-89,text,true,,182176,112,65,65,https://itc.edu.kh/,52582,0,6625
1659948871337,52708,HTTP Request,200,OK,Practice 1-85,text,true,,182176,112,64,64,https://itc.edu.kh/,52640,0,6462
1659948871345,52700,HTTP Request,200,OK,Practice 1-86,text,true,,182176,112,64,64,https://itc.edu.kh/,52645,0,6455
1659948871361,52759,HTTP Request,200,OK,Practice 1-88,text,true,,182176,112,62,62,https://itc.edu.kh/,52726,0,6543
1659948871394,52726,HTTP Request,200,OK,Practice 1-93,text,true,,182176,112,62,62,https://itc.edu.kh/,52693,0,6794
1659948871142,53152,HTTP Request,200,OK,Practice 1-57,text,true,,182176,112,60,60,https://itc.edu.kh/,53126,0,6895
1659948871401,52897,HTTP Request,200,OK,Practice 1-94,text,true,,182176,112,59,59,https://itc.edu.kh/,52877,0,7074
1659948871381,52919,HTTP Request,200,OK,Practice 1-91,text,true,,182176,112,58,58,https://itc.edu.kh/,52901,0,6841
1659948871416,52920,HTTP Request,200,OK,Practice 1-96,text,true,,182176,112,57,57,https://itc.edu.kh/,52897,0,6918
1659948871427,52956,HTTP Request,200,OK,Practice 1-97,text,true,,182176,112,56,56,https://itc.edu.kh/,52922,0,6980
1659948871353,53036,HTTP Request,200,OK,Practice 1-87,text,true,,182176,112,55,55,https://itc.edu.kh/,53008,0,6522
1659948871232,53244,HTTP Request,200,OK,Practice 1-69,text,true,,182176,112,54,54,https://itc.edu.kh/,53077,0,4950
1659948871307,53169,HTTP Request,200,OK,Practice 1-80,text,true,,182176,112,54,54,https://itc.edu.kh/,52864,0,6493
1659948871464,53035,HTTP Request,200,OK,Practice 1-102,text,true,,182176,112,52,52,https://itc.edu.kh/,53017,0,7136
1659948871494,53007,HTTP Request,200,OK,Practice 1-105,text,true,,182176,112,51,51,https://itc.edu.kh/,52987,0,7230
1659948871409,53107,HTTP Request,200,OK,Practice 1-95,text,true,,182176,112,50,50,https://itc.edu.kh/,53084,0,6796
1659948871498,53054,HTTP Request,200,OK,Practice 1-106,text,true,,182176,112,49,49,https://itc.edu.kh/,53013,0,7436
1659948871470,53100,HTTP Request,200,OK,Practice 1-103,text,true,,182176,112,48,48,https://itc.edu.kh/,53077,0,7210
1659948871484,53101,HTTP Request,200,OK,Practice 1-104,text,true,,182176,112,47,47,https://itc.edu.kh/,53084,0,7225
1659948871442,53148,HTTP Request,200,OK,Practice 1-98,text,true,,182176,112,46,46,https://itc.edu.kh/,53110,0,7023
1659948871462,53267,HTTP Request,200,OK,Practice 1-101,text,true,,182176,112,45,45,https://itc.edu.kh/,53240,0,7139
1659948871527,53206,HTTP Request,200,OK,Practice 1-112,text,true,,182176,112,44,44,https://itc.edu.kh/,53175,0,7708
1659948871521,53217,HTTP Request,200,OK,Practice 1-111,text,true,,182176,112,43,43,https://itc.edu.kh/,53188,0,7566
1659948871501,53289,HTTP Request,200,OK,Practice 1-108,text,true,,182176,112,42,42,https://itc.edu.kh/,53268,0,7518
1659948871515,53379,HTTP Request,200,OK,Practice 1-110,text,true,,182176,112,41,41,https://itc.edu.kh/,53299,0,7583
1659948871499,53395,HTTP Request,200,OK,Practice 1-107,text,true,,182176,112,41,41,https://itc.edu.kh/,53314,0,7397
1659948871547,53583,HTTP Request,200,OK,Practice 1-115,text,true,,182176,112,39,39,https://itc.edu.kh/,53554,0,8825
1659948871537,53599,HTTP Request,200,OK,Practice 1-113,text,true,,182176,112,39,39,https://itc.edu.kh/,53361,0,7777
1659948871561,53585,HTTP Request,200,OK,Practice 1-117,text,true,,182176,112,39,39,https://itc.edu.kh/,53541,0,8764
1659948871607,53573,HTTP Request,200,OK,Practice 1-122,text,true,,182176,112,36,36,https://itc.edu.kh/,53554,0,8950
1659948871568,53660,HTTP Request,200,OK,Practice 1-118,text,true,,182176,112,35,35,https://itc.edu.kh/,53638,0,8759
1659948871574,53658,HTTP Request,200,OK,Practice 1-119,text,true,,182176,112,34,34,https://itc.edu.kh/,53632,0,8767
1659948871611,53710,HTTP Request,200,OK,Practice 1-124,text,true,,182176,112,33,33,https://itc.edu.kh/,53617,0,8845
1659948871640,53703,HTTP Request,200,OK,Practice 1-128,text,true,,182176,112,32,32,https://itc.edu.kh/,53659,0,9208
1659948871667,53676,HTTP Request,200,OK,Practice 1-131,text,true,,182176,112,31,31,https://itc.edu.kh/,53632,0,9327
1659948871606,53760,HTTP Request,200,OK,Practice 1-121,text,true,,182176,112,30,30,https://itc.edu.kh/,53731,0,9157
1659948871660,53711,HTTP Request,200,OK,Practice 1-130,text,true,,182176,112,29,29,https://itc.edu.kh/,53683,0,9611
1659948871557,53837,HTTP Request,200,OK,Practice 1-116,text,true,,182176,112,28,28,https://itc.edu.kh/,53798,0,8768
1659948871509,53902,HTTP Request,200,OK,Practice 1-109,text,true,,182176,112,27,27,https://itc.edu.kh/,53878,0,10905
1659948871691,53730,HTTP Request,200,OK,Practice 1-135,text,true,,182176,112,26,26,https://itc.edu.kh/,53703,0,9786
1659948871714,53798,HTTP Request,200,OK,Practice 1-138,text,true,,182176,112,25,25,https://itc.edu.kh/,53720,0,9842
1659948871772,53752,HTTP Request,200,OK,Practice 1-147,text,true,,182176,112,24,24,https://itc.edu.kh/,53722,0,10618
1659948871672,53877,HTTP Request,200,OK,Practice 1-132,text,true,,182176,112,23,23,https://itc.edu.kh/,53847,0,9597
1659948871749,53806,HTTP Request,200,OK,Practice 1-143,text,true,,182176,112,22,22,https://itc.edu.kh/,53763,0,10322
1659948871447,54110,HTTP Request,200,OK,Practice 1-99,text,true,,182176,112,21,21,https://itc.edu.kh/,54065,0,10124
1659948871789,53777,HTTP Request,200,OK,Practice 1-148,text,true,,182176,112,20,20,https://itc.edu.kh/,53731,0,10813
1659948870758,54814,HTTP Request,200,OK,Practice 1-2,text,true,,182176,112,19,19,https://itc.edu.kh/,54762,0,11265
1659948871656,53916,HTTP Request,200,OK,Practice 1-129,text,true,,182176,112,19,19,https://itc.edu.kh/,53874,0,9342
1659948871721,53855,HTTP Request,200,OK,Practice 1-140,text,true,,182176,112,17,17,https://itc.edu.kh/,53798,0,9974
1659948871741,53836,HTTP Request,200,OK,Practice 1-142,text,true,,182176,112,17,17,https://itc.edu.kh/,53778,0,10194
1659948870805,54796,HTTP Request,200,OK,Practice 1-9,text,true,,182176,112,15,15,https://itc.edu.kh/,54761,0,12915
1659948871794,53831,HTTP Request,200,OK,Practice 1-150,text,true,,182176,112,14,14,https://itc.edu.kh/,53801,0,10628
1659948871767,53866,HTTP Request,200,OK,Practice 1-146,text,true,,182176,112,14,14,https://itc.edu.kh/,53833,0,11885
1659948871790,53850,HTTP Request,200,OK,Practice 1-149,text,true,,182176,112,14,14,https://itc.edu.kh/,53817,0,11932
1659948871683,53958,HTTP Request,200,OK,Practice 1-134,text,true,,182176,112,14,14,https://itc.edu.kh/,53917,0,12037
1659948871717,54034,HTTP Request,200,OK,Practice 1-139,text,true,,182176,112,10,10,https://itc.edu.kh/,53907,0,12004
1659948871207,54555,HTTP Request,200,OK,Practice 1-66,text,true,,182176,112,9,9,https://itc.edu.kh/,54487,0,12516
1659948871738,54058,HTTP Request,200,OK,Practice 1-141,text,true,,182176,112,8,8,https://itc.edu.kh/,53798,0,9969
1659948871607,54373,HTTP Request,200,OK,Practice 1-123,text,true,,182176,112,7,7,https://itc.edu.kh/,53905,0,8950
1659948871761,54281,HTTP Request,200,OK,Practice 1-145,text,true,,182176,112,6,6,https://itc.edu.kh/,53801,0,10427
1659948871542,54825,HTTP Request,200,OK,Practice 1-114,text,true,,182176,112,5,5,https://itc.edu.kh/,53757,0,8765
1659948871751,54994,HTTP Request,200,OK,Practice 1-144,text,true,,182176,112,4,4,https://itc.edu.kh/,53821,0,10320
1659948871674,55166,HTTP Request,200,OK,Practice 1-133,text,true,,182176,112,3,3,https://itc.edu.kh/,53871,0,9483
1659948871626,56146,HTTP Request,200,OK,Practice 1-126,text,true,,182176,112,2,2,https://itc.edu.kh/,54465,0,9242
1659948871318,57538,HTTP Request,200,OK,Practice 1-82,text,true,,182176,112,1,1,https://itc.edu.kh/,56449,0,9056
1659949111361,13122,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,13122,0,12873
1659949111350,13137,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,13136,0,12882
1659949111366,13121,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,13120,0,12872
1659949111388,13245,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,13244,0,13114
1659949111393,13240,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,13239,0,13110
1659949111372,13272,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,13271,0,12965
1659949124484,171,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,170,0,163
1659949124487,184,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,184,0,161
1659949111382,13293,HTTP Request,500,Internal Server Error,Practice 1-148,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,13292,0,12996
1659949124633,86,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,86,0,29
1659949124487,239,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,238,0,168
1659949124644,114,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,114,0,42
1659949124655,108,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,107,0,38
1659949124719,54,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,53,0,46
1659949124726,59,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,58,0,53
1659949124675,132,HTTP Request,500,Internal Server Error,Practice 1-148,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,132,0,80
1659949124671,137,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,137,0,68
1659949124773,44,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,44,0,35
1659949124763,68,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,67,0,42
1659949124759,73,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,73,0,46
1659949110784,14060,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,14059,0,13755
1659949124807,38,HTTP Request,500,Internal Server Error,Practice 1-148,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,37,0,24
1659949124809,53,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,52,0,36
1659949124818,49,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,49,0,35
1659949124633,239,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,238,0,38
1659949124845,27,HTTP Request,500,Internal Server Error,Practice 1-148,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,26,0,19
1659949124831,55,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,55,0,31
1659949124832,70,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,70,0,32
1659949124862,40,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,40,0,25
1659949124844,76,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,76,0,23
1659949124886,46,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,45,0,31
1659949124872,73,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,72,0,31
1659949124868,110,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,109,0,19
1659949124924,54,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,53,0,17
1659949124932,47,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,46,0,14
1659949124872,107,HTTP Request,500,Internal Server Error,Practice 1-148,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,106,0,20
1659949124924,58,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,58,0,18
1659949124924,59,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,59,0,18
1659949124945,79,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,79,0,34
1659949124978,52,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,52,0,46
1659949124978,54,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,54,0,46
1659949124785,280,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,279,0,47
1659949124979,86,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,85,0,45
1659949124983,92,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,91,0,41
1659949124983,92,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,91,0,42
1659949125033,46,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,46,0,28
1659949125065,49,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,49,0,22
1659949125025,89,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,88,0,19
1659949125075,49,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,49,0,17
1659949125065,63,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,63,0,27
1659949125075,64,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,64,0,17
1659949125079,61,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,60,0,40
1659949125114,63,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,63,0,31
1659949125115,62,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,62,0,35
1659949125124,70,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,70,0,24
1659949125128,67,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,67,0,25
1659949125140,116,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,116,0,24
1659949125140,116,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,116,0,24
1659949125177,91,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,91,0,83
1659949125177,92,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,91,0,83
1659949125198,91,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,90,0,80
1659949125195,94,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,93,0,84
1659949125257,44,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,43,0,33
1659949125257,46,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,46,0,33
1659949125269,37,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,37,0,29
1659949125269,41,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,40,0,28
1659949125289,30,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,30,0,22
1659949125289,33,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,33,0,22
1659949125031,301,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,301,0,286
1659949125301,35,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,35,0,24
1659949125303,33,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,33,0,22
1659949125310,36,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,35,0,24
1659949125306,40,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,39,0,28
1659949125319,48,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,48,0,27
1659949125322,48,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,48,0,24
1659949125332,50,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,50,0,22
1659949125346,39,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,39,0,33
1659949125336,61,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,61,0,34
1659949125346,56,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,56,0,40
1659949125337,121,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,120,0,32
1659949125370,88,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,87,0,20
1659949125382,76,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,76,0,21
1659949125368,91,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,90,0,18
1659949125385,82,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,82,0,75
1659949125432,56,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,56,0,49
1659949125432,58,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,57,0,45
1659949125458,38,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,38,0,31
1659949125458,42,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,41,0,34
1659949125467,33,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,32,0,25
1659949125488,26,HTTP Request,500,Internal Server Error,Practice 1-144,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,26,0,18
1659949125459,60,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,60,0,32
1659949125459,75,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,75,0,31
1659949125500,34,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,34,0,19
1659949125519,28,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,28,0,19
1659949125535,21,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,21,0,16
1659949125535,26,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,26,0,16
1659949125490,73,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,73,0,15
1659949125547,43,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,43,0,32
1659949125562,34,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,33,0,25
1659949125563,33,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,32,0,25
1659949125557,90,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,89,0,30
1659949125590,65,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,65,0,59
1659949125647,27,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,27,0,21
1659949125596,79,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,79,0,72
1659949125596,86,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,85,0,72
1659949125656,30,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,29,0,21
1659949125675,37,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,37,0,29
1659949125675,37,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,37,0,30
1659949125682,43,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,43,0,31
1659949125687,43,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,43,0,34
1659949125713,25,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,25,0,17
1659949125713,37,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,36,0,27
1659949125725,25,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,25,0,16
1659949125730,31,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,30,0,23
1659949125738,41,HTTP Request,500,Internal Server Error,Practice 1-150,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,41,0,23
1659949125752,27,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,27,0,18
1659949125750,29,HTTP Request,500,Internal Server Error,Practice 1-149,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,29,0,20
1659949125761,25,HTTP Request,500,Internal Server Error,Practice 1-147,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,24,0,15
1659949125497,293,HTTP Request,500,Internal Server Error,Practice 1-63,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,293,0,286
1659949125500,296,HTTP Request,500,Internal Server Error,Practice 1-146,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,294,0,288
1659949125780,57,HTTP Request,500,Internal Server Error,Practice 1-145,text,false,,2792,129,150,150,https://itc.edu.kh/technician-degree,56,0,25
